S? th? t?,???ng d?n,Tên ?nh,Nhãn Bàn Tay,Nhãn Ngón Tay Cái,Cluster,id,PC1,PC2
No. 4736,train1,6820.png,L,P,1,6820,-233.40467063105928,1110.3441450334967
No. 4737,train1,6821.png,L,P,1,6821,38.148435159750086,-223.78524606808043
No. 4738,train1,6824.png,L,P,1,6824,12.746736696463802,1655.1011231263788
No. 4739,train1,6825.png,L,P,1,6825,-642.4445564057401,653.9769788350509
No. 4740,train1,6826.png,L,P,1,6826,-436.5350930248014,598.4134007198262
No. 4741,train1,6827.png,L,P,1,6827,-425.91402135071195,320.00516359154426
No. 4742,train1,6828.png,L,P,1,6828,2503.29053021873,1054.5451518887114
No. 4743,train1,6829.png,L,P,1,6829,-306.4288965357892,-1665.0010535040083
No. 4744,train1,6830.png,L,P,1,6830,436.0166550055247,-550.5331998007279
No. 4745,train1,6831.png,L,P,1,6831,244.6469927342586,-1055.0648775514449
No. 4746,train1,6832.png,L,P,1,6832,-1241.6820137818358,-268.57009838231306
No. 4747,train1,6833.png,L,P,1,6833,944.7354678072625,139.10142329968903
No. 4748,train1,6834.png,L,P,1,6834,-298.49385036636954,689.2225176948722
No. 4749,train1,6835.png,L,P,1,6835,-775.3371057017579,-1097.6123806581595
No. 4750,train1,6836.png,L,P,1,6836,-380.0526055315267,-108.53104956044342
No. 4751,train1,6837.png,L,P,1,6837,115.75846417175246,-1077.4637849431583
No. 4752,train1,6838.png,L,P,1,6838,13.322062142747882,11.02249051547376
No. 4753,train1,6839.png,L,P,1,6839,157.12274680645746,539.493431856352
No. 4754,train1,6840.png,L,P,1,6840,-392.84235203772715,-555.2049179369171
No. 4755,train1,6841.png,L,P,1,6841,-681.5586988933995,-75.82843306818117
No. 4756,train1,6842.png,L,P,1,6842,-616.0465074738366,-641.7875470521202
No. 4757,train1,6843.png,L,P,1,6843,1851.8037424570575,-1175.5963019969945
No. 4758,train1,6844.png,L,P,1,6844,837.0283575933146,-1411.3751349823424
No. 4759,train1,6845.png,L,P,1,6845,-163.40693668442762,-143.25456817274343
No. 4760,train1,6846.png,L,P,1,6846,-781.8486650419492,1037.9603761445474
No. 4761,train1,6847.png,L,P,1,6847,640.5508261938506,-1012.7690631501405
No. 4762,train1,6848.png,L,P,1,6848,818.8539425936815,1530.0747518944752
No. 4763,train1,6850.png,L,P,1,6850,988.6741935428006,-1949.9837657906082
No. 4764,train1,6851.png,L,P,1,6851,1520.7256166631112,656.7010574990928
No. 4765,train1,6852.png,L,P,1,6852,802.8402898733335,370.565137283993
No. 4766,train1,6853.png,L,P,1,6853,43.45901050414803,536.1085288192429
No. 4767,train1,6854.png,L,P,1,6854,-332.4745081230316,390.51619022726834
No. 4768,train1,6855.png,L,P,1,6855,24.852254334477202,-944.6670021130374
No. 4769,train1,6856.png,L,P,1,6856,-163.07728196968088,1453.398538440703
No. 4770,train1,6857.png,L,P,1,6857,-165.97521483966307,-918.3013086564137
No. 4771,train1,6858.png,L,P,1,6858,210.51852221976168,913.1785026232054
No. 4772,train1,6859.png,L,P,1,6859,-702.0154421407825,-838.948571870444
No. 4773,train1,6860.png,L,P,1,6860,-502.41956982290316,236.39064439953697
No. 4774,train1,6861.png,L,P,1,6861,-510.88672272994074,-2204.7850038637944
No. 4775,train1,6862.png,L,P,1,6862,-150.36218496129567,1399.7316282470204
No. 4776,train1,6863.png,L,P,1,6863,-757.3652547615798,35.82213245473869
No. 4777,train1,6867.png,L,P,1,6867,-864.2686019433489,578.0058175123587
No. 4778,train1,6868.png,L,P,1,6868,-496.89330407746115,-698.9763911993977
No. 4779,train1,6869.png,L,P,1,6869,1727.597642684422,-1560.7132740046975
No. 4780,train1,6871.png,L,P,1,6871,554.4063236979546,434.82993446313174
No. 4781,train1,6872.png,L,P,1,6872,1075.4263873805671,-77.40067338999202
No. 4782,train1,6873.png,L,P,1,6873,1486.9042096510918,-939.4078225855593
No. 4783,train1,6874.png,L,P,1,6874,-548.0279844011453,-1038.9068578250315
No. 4784,train1,6875.png,L,P,1,6875,-525.3366186508533,-683.5398175442829
No. 4785,train1,6876.png,L,P,1,6876,-579.563407968851,-434.2371876866899
No. 4786,train1,6877.png,L,P,1,6877,-707.9143626621316,826.975306552968
No. 4787,train1,6878.png,L,P,1,6878,260.9292969638214,691.3873691047556
No. 4788,train1,6879.png,L,P,1,6879,-926.748816867715,763.7497872994545
No. 4789,train1,6880.png,L,P,1,6880,-443.68018389472877,-1150.6996956109856
No. 4790,train1,6881.png,L,P,1,6881,50.30403114110893,-1121.1120778879435
No. 4791,train1,6882.png,L,P,1,6882,-670.3487136375489,-424.88905820375055
No. 4792,train1,6883.png,L,P,1,6883,179.44278847698382,1392.6480858145515
No. 4793,train1,6884.png,L,P,1,6884,67.02199535192409,442.78439664881716
No. 4794,train1,6885.png,L,P,1,6885,1888.7831296830784,-718.7400368900684
No. 4795,train1,6886.png,L,P,1,6886,2579.4472689422014,-816.8206676551004
No. 4796,train1,6887.png,L,P,1,6887,595.1699423318167,-1098.1746160960859
No. 4797,train1,6888.png,L,P,1,6888,-1240.1427254687815,290.8277121126943
No. 4798,train1,6890.png,L,P,1,6890,1862.9770684814082,-998.4747561029262
No. 4799,train1,6893.png,L,P,1,6893,1277.9150102626372,-854.3170986470715
No. 4800,train1,6894.png,L,P,1,6894,-240.92650166488949,-701.6661874178745
No. 4801,train1,6895.png,L,P,1,6895,266.28387434968744,223.55556908617442
No. 4802,train1,6896.png,L,P,1,6896,-948.3690230754141,-1509.5375586322189
No. 4803,train1,6897.png,L,P,1,6897,-450.7850189461443,-1222.7741495759162
No. 4804,train1,6898.png,L,P,1,6898,1459.3200377416913,922.1911963246446
No. 4805,train1,6899.png,L,P,1,6899,-40.41347495047181,556.4113648544574
No. 4806,train1,6900.png,L,P,1,6900,-956.8902313848076,-386.70761690196673
No. 4807,train1,6901.png,L,P,1,6901,-151.7494286294889,595.5746468334331
No. 4808,train1,6902.png,L,P,1,6902,-234.44801150171097,-768.0344833135642
No. 4809,train1,6903.png,L,P,1,6903,-154.02578881253402,833.6626489616929
No. 4810,train1,6904.png,L,P,1,6904,303.09500680166207,-1156.4668309782055
No. 4811,train1,6905.png,L,P,1,6905,-598.6556191872103,-2022.7365985441613
No. 4812,train1,6906.png,L,P,1,6906,-152.93573738257373,642.560922392409
No. 4813,train1,6907.png,L,P,1,6907,-18.735198347662426,-453.66546987135735
No. 4814,train1,6908.png,L,P,1,6908,1981.9359525329162,131.479453897712
No. 4815,train1,6909.png,L,P,1,6909,-1819.8225646249657,1022.1179987737274
No. 4816,train1,6910.png,L,P,1,6910,-891.6780751660467,-2.9887495181904096
No. 4817,train1,6911.png,L,P,1,6911,158.09120752922837,731.9935817742473
No. 4818,train1,6912.png,L,P,1,6912,451.331058178169,-114.14039639918994
No. 4819,train1,6913.png,L,P,1,6913,850.2708940926606,-1364.357462278938
No. 4820,train1,6914.png,L,P,1,6914,-205.04130231877767,-1028.317336984235
No. 4821,train1,6915.png,L,P,1,6915,942.062161293077,-603.7394780485207
No. 4822,train1,6916.png,L,P,1,6916,-273.81760590003756,-634.3862496390293
No. 4823,train1,6917.png,L,P,1,6917,1428.4987337517634,-1208.3543889472235
No. 4824,train1,6918.png,L,P,1,6918,-816.6759066925433,1436.5363965871104
No. 4825,train1,6920.png,L,P,1,6920,256.0515125949978,-1317.7840450949252
No. 4826,train1,6921.png,L,P,1,6921,1506.307923882807,-524.9737685685068
No. 4827,train1,6922.png,L,P,1,6922,-383.9422016336267,-1136.812019446587
No. 4828,train1,6923.png,L,P,1,6923,1604.163196359765,396.1728446811351
No. 4829,train1,6924.png,L,P,1,6924,-65.30890148572594,-784.238687816087
No. 4830,train1,6925.png,L,P,1,6925,-548.9945186989391,-26.784919637181837
No. 4831,train1,6926.png,L,P,1,6926,815.3780586119872,1628.7300562004173
No. 4832,train1,6927.png,L,P,1,6927,-799.2489215688045,-843.49100739696
No. 4833,train1,6929.png,L,P,1,6929,1659.6061398138445,-1760.2372355743637
No. 4834,train1,6931.png,L,P,1,6931,119.99472482167764,909.7291979285317
No. 4835,train1,6932.png,L,P,1,6932,-354.1422690456243,-63.822763791858186
No. 4836,train1,6933.png,L,P,1,6933,-452.11759173518914,139.85980238846017
No. 4837,train1,6934.png,L,P,1,6934,1575.983107339945,901.2965824119736
No. 4838,train1,6935.png,L,P,1,6935,1779.9902713501417,-1417.3736938257518
No. 4839,train1,6936.png,L,T,1,6936,-2726.2431209927136,-513.6764380820323
No. 4840,train1,6937.png,L,P,1,6937,-179.96269672503487,-1479.5455192075035
No. 4841,train1,6939.png,L,P,1,6939,845.9735436499386,1006.6400389965944
No. 4842,train1,6940.png,L,P,1,6940,-1159.0835953473759,597.0335984960934
No. 4843,train1,6941.png,L,P,1,6941,-320.96597003321386,708.7676185746324
No. 4844,train1,6942.png,L,P,1,6942,-723.786440990362,996.123373705735
No. 4845,train1,6943.png,L,P,1,6943,-359.33432435593096,816.2624821282034
No. 4846,train1,6946.png,L,P,1,6946,1353.774530154582,860.9867184192534
No. 4847,train1,6947.png,L,P,1,6947,2445.129716732604,528.4430418736381
No. 4848,train1,6948.png,L,P,1,6948,-596.4845501049846,874.8926462785503
No. 4849,train1,6949.png,L,P,1,6949,444.8057530752337,-800.754965137298
No. 4850,train1,6950.png,L,P,1,6950,-683.9910791765441,-1714.259629063237
No. 4851,train1,6951.png,L,P,1,6951,54.02945297055909,-472.09814844819044
No. 4852,train1,6952.png,L,P,1,6952,-428.76020401276844,587.831354414025
No. 4853,train1,6953.png,L,P,1,6953,-985.8567475327442,716.3379817479401
No. 4854,train1,6954.png,L,P,1,6954,-949.401323707976,-326.89251060849244
No. 4855,train1,6955.png,L,P,1,6955,-347.90363022815745,1479.686501038793
No. 4856,train1,6956.png,L,P,1,6956,-22.889046989316217,-639.7721544542931
No. 4857,train1,6958.png,L,P,1,6958,-532.7530308943756,30.101449092258946
No. 4858,train1,6959.png,L,P,1,6959,110.91161676727462,-722.5231556225054
No. 4859,train1,6960.png,L,P,1,6960,-447.0575958043541,1388.9248745605644
No. 4860,train1,6961.png,L,P,1,6961,-500.8118576170754,1320.5265479189825
No. 4861,train1,6962.png,L,P,1,6962,-799.3858894923407,-350.4247786138952
No. 4862,train1,6963.png,L,P,1,6963,-1090.787031038208,-626.8873570927552
No. 4863,train1,6964.png,L,P,1,6964,-358.0131109250494,-917.7543214273364
No. 4864,train1,6965.png,L,P,1,6965,699.559250606411,-383.65355681253254
No. 4865,train1,6966.png,L,P,1,6966,456.3407084059152,1335.4260437415555
No. 4866,train1,6967.png,L,P,1,6967,1304.5099430925115,15.87459432204942
No. 4867,train1,6968.png,L,P,1,6968,1034.2995639068988,921.4805911108136
No. 4868,train1,6972.png,L,P,1,6972,138.17219374968153,653.3765498865995
No. 4869,train1,6973.png,L,P,1,6973,148.59232838935444,-604.0592466096791
No. 4870,train1,6974.png,L,P,1,6974,1310.0393193160428,-567.2286531780061
No. 4871,train1,6975.png,L,P,1,6975,-707.698461324983,-594.7846914591622
No. 4872,train1,6976.png,L,P,1,6976,-402.6873520447149,-364.653991469447
No. 4873,train1,6977.png,L,P,1,6977,-137.41794384553702,-1420.484024730412
No. 4874,train1,6978.png,L,P,1,6978,-20.52580212494328,56.70382391159639
No. 4875,train1,6979.png,L,P,1,6979,-53.6007462590211,-121.06013835379933
No. 4876,train1,6980.png,L,P,1,6980,-596.9187412497071,64.57237157076418
No. 4877,train1,6981.png,L,P,1,6981,1736.720969760248,-209.0009783118074
No. 4878,train1,6982.png,L,P,1,6982,1603.6890781532572,-1201.216313536478
No. 4879,train1,6983.png,L,P,1,6983,-1313.3420370473232,188.07870265370775
No. 4880,train1,6984.png,L,P,1,6984,-333.9821496974275,-1133.884118059946
No. 4881,train1,6985.png,L,P,1,6985,596.0217067644268,-1136.4675351717308
No. 4882,train1,6986.png,L,P,1,6986,60.082123946183735,-405.2223441221827
No. 4883,train1,6987.png,L,P,1,6987,-301.02207192983894,587.3224896937112
No. 4884,train1,6988.png,L,P,1,6988,-1315.533468175128,362.4695104687706
No. 4885,train1,6989.png,L,P,1,6989,368.27141026405906,-616.0494460950902
No. 4886,train1,6990.png,L,P,1,6990,-367.06707597143054,-1736.133909207305
No. 4887,train1,6991.png,L,P,1,6991,-567.1556507185935,-1732.755994600727
No. 4888,train1,6992.png,L,P,1,6992,-647.5891589361478,754.2606618566774
No. 4889,train1,6993.png,L,P,1,6993,-154.83591071438653,-1351.5274572556548
No. 4890,train1,6994.png,L,P,1,6994,494.9515687554312,547.3126773589138
No. 4891,train1,6995.png,L,P,1,6995,-1101.7475001197902,742.8987774619358
No. 4892,train1,6996.png,L,P,1,6996,39.77957269297791,32.11538164001765
No. 4893,train1,6997.png,L,P,1,6997,-771.0256760955789,309.0373132283931
No. 4894,train1,6998.png,L,P,1,6998,-707.9740060864478,-272.68241909748457
No. 4895,train1,6999.png,L,P,1,6999,-175.02911897480038,830.8036343790332
No. 4896,train1,7000.png,L,P,1,7000,1064.5327102081376,-2328.282641527919
No. 4897,train1,7001.png,L,P,1,7001,-84.08114543266628,-2031.070574174344
No. 4898,train1,7002.png,L,P,1,7002,-149.33157078531403,-1153.657878558021
No. 4899,train1,7003.png,L,P,1,7003,90.48601836680392,126.190145175983
No. 4900,train1,7005.png,L,P,1,7005,413.20692187772585,-153.51699342161385
No. 4901,train1,7006.png,L,P,1,7006,-611.6880080786026,644.3276859825303
No. 4902,train1,7007.png,L,P,1,7007,-146.5951725805114,1763.137248861689
No. 4903,train1,7008.png,L,P,1,7008,-277.2534282293054,398.5563059547922
No. 4904,train1,7009.png,L,P,1,7009,-10.764620531176297,-557.2109575957362
No. 4905,train1,7010.png,L,P,1,7010,-194.54010150970413,-289.71540020732715
No. 4906,train1,7011.png,L,P,1,7011,-323.37478440077143,-1422.2218048047332
No. 4907,train1,7012.png,L,P,1,7012,-483.97364333464657,-1642.8978724438666
No. 4908,train1,7013.png,L,P,1,7013,-641.3702733062836,-337.90489182076703
No. 4909,train1,7014.png,L,P,1,7014,-325.6605694567755,-821.1472570798817
No. 4910,train1,7015.png,L,P,1,7015,-1107.071841504455,1231.8750607174006
No. 4911,train1,7016.png,L,P,1,7016,-571.070394956282,-243.13482774946246
No. 4912,train1,7017.png,L,P,1,7017,-1081.5792171800422,173.56646576167242
No. 4913,train1,7018.png,L,P,1,7018,224.09438422738802,-475.9400144352309
No. 4914,train1,7019.png,L,P,1,7019,-65.34777701154093,665.8004263969972
No. 4915,train1,7020.png,L,P,1,7020,620.5342571137604,1236.1312135873152
No. 4916,train1,7021.png,L,P,1,7021,-1113.6112726625465,1136.7624402294396
No. 4917,train1,7022.png,L,P,1,7022,-61.58757076602945,-790.6207645301471
No. 4918,train1,7023.png,L,P,1,7023,214.38687209913252,-55.57103794109666
No. 4919,train1,7024.png,L,P,1,7024,-825.0753684912513,274.7863119477832
No. 4920,train1,7025.png,L,P,1,7025,-589.0322242996986,-376.8034077373688
No. 4921,train1,7026.png,L,P,1,7026,518.3894756224405,-1200.442728156245
No. 4922,train1,7027.png,L,P,1,7027,-445.64970581296257,-719.2112723341629
No. 4923,train1,7028.png,L,P,1,7028,26.099617180384843,-125.50016830306888
No. 4924,train1,7029.png,L,P,1,7029,1240.0947458436476,-2170.2291272648035
No. 4925,train1,7030.png,L,P,1,7030,-537.5312674928373,991.4064544822753
No. 4926,train1,7031.png,L,P,1,7031,73.727961210641,-987.3149643874626
No. 4927,train1,7032.png,L,P,1,7032,-443.10439243851994,625.3791389142087
No. 4928,train1,7033.png,L,P,1,7033,-310.3669131464097,-1119.888980878061
No. 4929,train1,7034.png,L,P,1,7034,-452.52563548559453,230.9892514272041
No. 4930,train1,7035.png,L,P,1,7035,-784.0841316569492,183.92201459865424
No. 4931,train1,7036.png,L,P,1,7036,-667.2283373207148,1626.7166291361384
No. 4932,train1,7037.png,L,P,1,7037,1226.1522810889924,757.6907920282782
No. 4933,train1,7038.png,L,P,1,7038,-554.3299628374185,-1762.4129847504107
No. 4934,train1,7040.png,L,P,1,7040,-389.0761501960134,705.0413979472306
No. 4935,train1,7041.png,L,P,1,7041,-515.3080343542366,801.2781596882378
No. 4936,train1,7042.png,L,P,1,7042,1315.0319093827593,-266.53461386621404
No. 4937,train1,7043.png,L,P,1,7043,-559.6044076302642,1341.6775002522174
No. 4938,train1,7044.png,L,P,1,7044,378.5661050896725,-311.9560578672017
No. 4939,train1,7045.png,L,P,1,7045,-129.79591516369587,29.996521086520893
No. 4940,train1,7047.png,L,P,1,7047,24.7530220655392,482.6634805882973
No. 4941,train1,7048.png,L,P,1,7048,-1454.3990662605902,-1318.6980361979
No. 4942,train1,7049.png,L,P,1,7049,-790.4721760572291,-527.8665419951101
No. 4943,train1,7050.png,L,P,1,7050,-1080.9104769889914,-627.7227568622898
No. 4944,train1,7052.png,L,P,1,7052,893.436032432051,196.67836765682904
No. 4945,train1,7053.png,L,P,1,7053,146.7766756510841,-351.3828017133239
No. 4946,train1,7054.png,L,P,1,7054,-507.10745789209136,-1364.596830254434
No. 4947,train1,7055.png,L,P,1,7055,-1138.399415777788,767.7329775435468
No. 4948,train1,7056.png,L,P,1,7056,1576.6639081592855,-926.6258169185222
No. 4949,train1,7057.png,L,P,1,7057,209.45404053554591,1293.2022074500474
No. 4950,train1,7058.png,L,P,1,7058,-192.62339000369036,-476.60022220500224
No. 4951,train1,7060.png,L,P,1,7060,1342.7046510695266,128.56218540692785
No. 4952,train1,7061.png,L,P,1,7061,-688.8314842420272,-1520.8643049515113
No. 4953,train1,7062.png,L,P,1,7062,1765.424315628628,1108.4702537505268
No. 4954,train1,7063.png,L,P,1,7063,2133.9141149262027,939.2004470692461
No. 4955,train1,7064.png,L,P,1,7064,-282.50320827076996,298.3762137088814
No. 4956,train1,7065.png,L,P,1,7065,-400.4263006961734,-1485.8633862772037
No. 4957,train1,7067.png,L,P,1,7067,-1155.4616863472343,846.8990292491278
No. 4958,train1,7068.png,L,P,1,7068,1857.700415935554,-1229.5942148363386
No. 4959,train1,7069.png,L,P,1,7069,-461.715548387829,-522.7540556120894
No. 4960,train1,7070.png,L,P,1,7070,-358.4507376918496,-1878.3493423838759
No. 4961,train1,7071.png,L,P,1,7071,1525.674216467797,856.3161578312798
No. 4962,train1,7072.png,L,P,1,7072,841.0759909027951,1904.7920420485432
No. 4963,train1,7073.png,L,P,1,7073,53.57984236127374,-427.7363937591257
No. 4964,train1,7074.png,L,P,1,7074,1199.377145325377,-1058.3569560206379
No. 4965,train1,7076.png,L,P,1,7076,-467.9736204175692,-1048.1665859947605
No. 4966,train1,7077.png,L,P,1,7077,718.8724210910892,-1106.224011927706
No. 4967,train1,7078.png,L,P,1,7078,77.95700996689476,-588.0194887812037
No. 4968,train1,7080.png,L,P,1,7080,-65.06474541616902,1012.2504251066904
No. 4969,train1,7081.png,L,P,1,7081,-26.20467467321542,-697.4395334483196
No. 4970,train1,7082.png,L,P,1,7082,991.1595760952208,1633.3984051636558
No. 4971,train1,7083.png,L,P,1,7083,-141.62296982371495,607.4641475842009
No. 4972,train1,7084.png,L,P,1,7084,-881.4106788989075,-556.5655699236032
No. 4973,train1,7086.png,L,P,1,7086,-874.2786615361465,322.8098590112047
No. 4974,train1,7087.png,L,P,1,7087,1368.0118688150594,-88.65318658560659
No. 4975,train1,7088.png,L,P,1,7088,-278.4854685950797,-1530.5163061842532
No. 4976,train1,7089.png,L,P,1,7089,-976.4771919868786,553.496081408454
No. 4977,train1,7090.png,L,P,1,7090,-1346.749409462743,675.9267376542069
No. 4978,train1,7091.png,L,P,1,7091,492.0770286871568,-301.4701581463673
No. 4979,train1,7092.png,L,P,1,7092,-88.19827376602133,-128.6605202794868
No. 4980,train1,7093.png,L,P,1,7093,-1047.734435329668,-1701.4555904193214
No. 4981,train1,7094.png,L,P,1,7094,-772.9493001177119,134.92051887883287
No. 4982,train1,7095.png,L,P,1,7095,-719.7892887140707,491.70773422820344
No. 4983,train1,7096.png,L,P,1,7096,-724.9890004940434,415.0368079422454
No. 4984,train1,7097.png,L,P,1,7097,-651.3468890335652,1192.2513257700577
No. 4985,train1,7098.png,L,P,1,7098,-226.1290054386884,330.52501506164674
No. 4986,train1,7099.png,L,P,1,7099,-1283.1922622647548,1067.7375932299387
No. 4987,train1,7100.png,L,P,1,7100,-773.1011970697739,260.1789622405516
No. 4988,train1,7101.png,L,P,1,7101,-384.02273145893645,-1724.9400491492981
No. 4989,train1,7102.png,L,P,1,7102,-182.01727998694938,-1050.6062561668246
No. 4990,train1,7103.png,L,P,1,7103,-230.7631965141093,-1331.1831328484348
No. 4991,train1,7105.png,L,P,1,7105,-671.3023830527484,-1264.0318087116893
No. 4992,train1,7106.png,L,P,1,7106,-741.8506953424952,-1043.6882699419646
No. 4993,train1,7107.png,L,P,1,7107,784.6714395827817,-1080.2682694569019
No. 4994,train1,7108.png,L,P,1,7108,-255.34205955165618,-988.9147485219781
No. 4995,train1,7109.png,L,P,1,7109,-946.6723586014934,272.745288232197
No. 4996,train1,7110.png,L,P,1,7110,-1637.9023262087628,1403.62029980697
No. 4997,train1,7112.png,L,P,1,7112,-1245.1473418983894,-16.150553112180432
No. 4998,train1,7113.png,L,P,1,7113,170.04352520662394,-325.7346940043473
No. 4999,train1,7114.png,L,P,1,7114,-817.1985263772781,-688.8652670504083
No. 5000,train1,7115.png,L,P,1,7115,-318.85184433219604,-1679.906321149797
